refDes,week,delivered_human,c1_expected_human,pct_technical,c3_expected_human,pct_retention,pct_science
CE04OSBP-LJ01C-09-PCO2WB104,2025-11-17,68.3 KiB,67.71 KiB,100.9,67.71 KiB,100.9,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2025-11-24,68.4 KiB,67.71 KiB,101.0,67.71 KiB,101.0,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2025-12-01,68.2 KiB,67.71 KiB,100.7,67.71 KiB,100.7,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2025-12-08,67.79 KiB,67.71 KiB,100.1,67.71 KiB,100.1,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2025-12-15,67.7 KiB,67.71 KiB,100.0,67.71 KiB,100.0,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2025-12-22,67.9 KiB,67.71 KiB,100.3,67.71 KiB,100.3,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2025-12-29,68.09 KiB,67.71 KiB,100.6,67.71 KiB,100.6,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-01-05,68.2 KiB,67.71 KiB,100.7,67.71 KiB,100.7,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-01-12,68.7 KiB,67.71 KiB,101.5,67.71 KiB,101.5,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-01-19,68 KiB,67.71 KiB,100.4,67.71 KiB,100.4,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-01-26,67.7 KiB,67.71 KiB,100.0,67.71 KiB,100.0,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-02-02,67.8 KiB,67.71 KiB,100.1,67.71 KiB,100.1,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-02-09,67.4 KiB,67.71 KiB,99.5,67.71 KiB,99.5,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-02-16,67.4 KiB,67.71 KiB,99.5,67.71 KiB,99.5,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-02-23,67.9 KiB,67.71 KiB,100.3,67.71 KiB,100.3,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-03-02,68.4 KiB,67.71 KiB,101.0,67.71 KiB,101.0,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-03-09,68.3 KiB,67.71 KiB,100.9,67.71 KiB,100.9,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-03-16,68.1 KiB,67.71 KiB,100.6,67.71 KiB,100.6,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-03-23,68 KiB,67.71 KiB,100.4,67.71 KiB,100.4,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-03-30,67.7 KiB,67.71 KiB,100.0,67.71 KiB,100.0,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-04-06,67.7 KiB,67.71 KiB,100.0,67.71 KiB,100.0,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-04-13,67.7 KiB,67.71 KiB,100.0,67.71 KiB,100.0,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-04-20,68.3 KiB,67.71 KiB,100.9,67.71 KiB,100.9,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-04-27,67.9 KiB,67.71 KiB,100.3,67.71 KiB,100.3,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-05-04,68.3 KiB,67.71 KiB,100.9,67.71 KiB,100.9,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-05-11,68.5 KiB,67.71 KiB,101.2,67.71 KiB,101.2,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-05-18,68.4 KiB,67.71 KiB,101.0,67.71 KiB,101.0,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-05-25,67.7 KiB,67.71 KiB,100.0,67.71 KiB,100.0,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-06-01,67.2 KiB,67.71 KiB,99.2,67.71 KiB,99.2,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-06-08,67.5 KiB,67.71 KiB,99.7,67.71 KiB,99.7,100.0
CE04OSBP-LJ01C-09-PCO2WB104,2026-06-15,67.4 KiB,67.71 KiB,99.5,67.71 KiB,99.5,100.0
RS01SBPS-SF01A-2D-PHSENA101,2025-10-06,217 KiB,216.53 KiB,100.2,216.53 KiB,100.2,97.8
RS01SBPS-SF01A-2D-PHSENA101,2025-10-13,207 KiB,216.53 KiB,95.6,216.53 KiB,95.6,96.8
RS01SBPS-SF01A-2D-PHSENA101,2025-10-20,198 KiB,216.53 KiB,91.4,216.53 KiB,91.4,97.2
RS01SBPS-SF01A-2D-PHSENA101,2025-10-27,199 KiB,216.53 KiB,91.9,216.53 KiB,91.9,98.6
RS01SBPS-SF01A-2D-PHSENA101,2025-11-03,148 KiB,216.53 KiB,68.4,216.53 KiB,68.4,98.7
RS01SBPS-SF01A-2D-PHSENA101,2025-11-10,212 KiB,216.53 KiB,97.9,216.53 KiB,97.9,98.7
RS01SBPS-SF01A-2D-PHSENA101,2025-11-17,209 KiB,216.53 KiB,96.5,216.53 KiB,96.5,98.2
RS01SBPS-SF01A-2D-PHSENA101,2025-11-24,208 KiB,216.53 KiB,96.1,216.53 KiB,96.1,99.1
RS01SBPS-SF01A-2D-PHSENA101,2025-12-01,213 KiB,216.53 KiB,98.4,216.53 KiB,98.4,97.8
RS01SBPS-SF01A-2D-PHSENA101,2025-12-08,216 KiB,216.53 KiB,99.8,216.53 KiB,99.8,99.6
RS01SBPS-SF01A-2D-PHSENA101,2025-12-15,211 KiB,216.53 KiB,97.4,216.53 KiB,97.4,99.1
RS01SBPS-SF01A-2D-PHSENA101,2025-12-22,219 KiB,216.53 KiB,101.1,216.53 KiB,101.1,97.9
RS01SBPS-SF01A-2D-PHSENA101,2025-12-29,217 KiB,216.53 KiB,100.2,216.53 KiB,100.2,99.6
RS01SBPS-SF01A-2D-PHSENA101,2026-01-05,208 KiB,216.53 KiB,96.1,216.53 KiB,96.1,99.5
RS01SBPS-SF01A-2D-PHSENA101,2026-01-12,214 KiB,216.53 KiB,98.8,216.53 KiB,98.8,100.0
RS01SBPS-SF01A-2D-PHSENA101,2026-01-19,220 KiB,216.53 KiB,101.6,216.53 KiB,101.6,97.9
RS01SBPS-SF01A-2D-PHSENA101,2026-01-26,155 KiB,216.53 KiB,71.6,216.53 KiB,71.6,98.8
RS01SBPS-SF01A-2D-PHSENA101,2026-02-02,216 KiB,216.53 KiB,99.8,216.53 KiB,99.8,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-02-09,210 KiB,216.53 KiB,97.0,216.53 KiB,97.0,97.8
RS01SBPS-SF01A-2D-PHSENA101,2026-02-16,206 KiB,216.53 KiB,95.1,216.53 KiB,95.1,99.5
RS01SBPS-SF01A-2D-PHSENA101,2026-02-23,216 KiB,216.53 KiB,99.8,216.53 KiB,99.8,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-03-02,217 KiB,216.53 KiB,100.2,216.53 KiB,100.2,98.7
RS01SBPS-SF01A-2D-PHSENA101,2026-03-09,213 KiB,216.53 KiB,98.4,216.53 KiB,98.4,98.2
RS01SBPS-SF01A-2D-PHSENA101,2026-03-16,217 KiB,216.53 KiB,100.2,216.53 KiB,100.2,99.6
RS01SBPS-SF01A-2D-PHSENA101,2026-03-23,214 KiB,216.53 KiB,98.8,216.53 KiB,98.8,98.7
RS01SBPS-SF01A-2D-PHSENA101,2026-03-30,217 KiB,216.53 KiB,100.2,216.53 KiB,100.2,97.8
RS01SBPS-SF01A-2D-PHSENA101,2026-04-06,217 KiB,216.53 KiB,100.2,216.53 KiB,100.2,100.0
RS01SBPS-SF01A-2D-PHSENA101,2026-04-13,217 KiB,216.53 KiB,100.2,216.53 KiB,100.2,99.6
RS01SBPS-SF01A-2D-PHSENA101,2026-04-20,217 KiB,216.53 KiB,100.2,216.53 KiB,100.2,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-04-27,216 KiB,216.53 KiB,99.8,216.53 KiB,99.8,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-05-04,215 KiB,216.53 KiB,99.3,216.53 KiB,99.3,97.8
RS01SBPS-SF01A-2D-PHSENA101,2026-05-11,215 KiB,216.53 KiB,99.3,216.53 KiB,99.3,100.0
RS01SBPS-SF01A-2D-PHSENA101,2026-05-18,215 KiB,216.53 KiB,99.3,216.53 KiB,99.3,98.3
RS01SBPS-SF01A-2D-PHSENA101,2026-05-25,211 KiB,216.53 KiB,97.4,216.53 KiB,97.4,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-06-01,217 KiB,216.53 KiB,100.2,216.53 KiB,100.2,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-06-08,215 KiB,216.53 KiB,99.3,216.53 KiB,99.3,98.3
RS01SBPS-SF01A-2D-PHSENA101,2026-06-15,218 KiB,216.53 KiB,100.7,216.53 KiB,100.7,99.1
RS01SBPS-PC01A-4B-PHSENA102,2025-10-06,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-10-13,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-10-20,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-10-27,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-11-03,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-11-10,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-11-17,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-11-24,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-12-01,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-12-08,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-12-15,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-12-22,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-12-29,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-01-05,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-01-12,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-01-19,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-01-26,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-02-02,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-02-09,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-02-16,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-02-23,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-03-02,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-03-09,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-03-16,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-03-23,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-03-30,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-04-06,182 KiB,182 KiB,100.0,182 KiB,100.0,98.8
RS01SBPS-PC01A-4B-PHSENA102,2026-04-13,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-04-20,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-04-27,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-05-04,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-05-11,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-05-18,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-05-25,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-06-01,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-06-08,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-06-15,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
CE04OSPS-PC01B-4B-PHSENA106,2025-10-06,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
CE04OSPS-PC01B-4B-PHSENA106,2025-10-13,170 KiB,182 KiB,93.4,182 KiB,93.4,100.0
CE04OSPS-PC01B-4B-PHSENA106,2025-10-20,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2025-10-27,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2025-11-03,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2025-11-10,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2025-11-17,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2025-11-24,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2025-12-01,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2025-12-08,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2025-12-15,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2025-12-22,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2025-12-29,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-01-05,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-01-12,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-01-19,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-01-26,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-02-02,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-02-09,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-02-16,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-02-23,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-03-02,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-03-09,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-03-16,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-03-23,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-03-30,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-04-06,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-04-13,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-04-20,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-04-27,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-05-04,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-05-11,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-05-18,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-05-25,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-06-01,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-06-08,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-PC01B-4B-PHSENA106,2026-06-15,0 bytes,0 bytes,,182 KiB,0.0,
CE04OSPS-SF01B-2B-PHSENA108,2025-10-06,214 KiB,224.93 KiB,95.1,224.93 KiB,95.1,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-10-13,73 KiB,224.93 KiB,32.5,224.93 KiB,32.5,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-10-20,213 KiB,224.93 KiB,94.7,224.93 KiB,94.7,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-10-27,212 KiB,224.93 KiB,94.3,224.93 KiB,94.3,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-11-03,139 KiB,224.93 KiB,61.8,224.93 KiB,61.8,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-11-10,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-11-17,218 KiB,224.93 KiB,96.9,224.93 KiB,96.9,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-11-24,216 KiB,224.93 KiB,96.0,224.93 KiB,96.0,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-12-01,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-12-08,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-12-15,216 KiB,224.93 KiB,96.0,224.93 KiB,96.0,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-12-22,216 KiB,224.93 KiB,96.0,224.93 KiB,96.0,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-12-29,218 KiB,224.93 KiB,96.9,224.93 KiB,96.9,100.0
CE04OSPS-SF01B-2B-PHSENA108,2026-01-05,218 KiB,224.93 KiB,96.9,224.93 KiB,96.9,100.0
CE04OSPS-SF01B-2B-PHSENA108,2026-01-12,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,100.0
CE04OSPS-SF01B-2B-PHSENA108,2026-01-19,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,100.0
CE04OSPS-SF01B-2B-PHSENA108,2026-01-26,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,96.1
CE04OSPS-SF01B-2B-PHSENA108,2026-02-02,216 KiB,224.93 KiB,96.0,224.93 KiB,96.0,97.4
CE04OSPS-SF01B-2B-PHSENA108,2026-02-09,216 KiB,224.93 KiB,96.0,224.93 KiB,96.0,96.5
CE04OSPS-SF01B-2B-PHSENA108,2026-02-16,213 KiB,224.93 KiB,94.7,224.93 KiB,94.7,98.2
CE04OSPS-SF01B-2B-PHSENA108,2026-02-23,144.35 KiB,224.93 KiB,64.2,224.93 KiB,64.2,98.0
CE04OSPS-SF01B-2B-PHSENA108,2026-03-02,203 KiB,224.93 KiB,90.3,224.93 KiB,90.3,91.2
CE04OSPS-SF01B-2B-PHSENA108,2026-03-09,218 KiB,224.93 KiB,96.9,224.93 KiB,96.9,97.8
CE04OSPS-SF01B-2B-PHSENA108,2026-03-16,221 KiB,224.93 KiB,98.3,224.93 KiB,98.3,95.7
CE04OSPS-SF01B-2B-PHSENA108,2026-03-23,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,49.8
CE04OSPS-SF01B-2B-PHSENA108,2026-03-30,215 KiB,224.93 KiB,95.6,224.93 KiB,95.6,23.1
CE04OSPS-SF01B-2B-PHSENA108,2026-04-06,219 KiB,224.93 KiB,97.4,224.93 KiB,97.4,20.6
CE04OSPS-SF01B-2B-PHSENA108,2026-04-13,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,26.0
CE04OSPS-SF01B-2B-PHSENA108,2026-04-20,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,28.6
CE04OSPS-SF01B-2B-PHSENA108,2026-04-27,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,22.5
CE04OSPS-SF01B-2B-PHSENA108,2026-05-04,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,20.0
CE04OSPS-SF01B-2B-PHSENA108,2026-05-11,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,13.6
CE04OSPS-SF01B-2B-PHSENA108,2026-05-18,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,18.8
CE04OSPS-SF01B-2B-PHSENA108,2026-05-25,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,24.7
CE04OSPS-SF01B-2B-PHSENA108,2026-06-01,219 KiB,224.93 KiB,97.4,224.93 KiB,97.4,23.2
CE04OSPS-SF01B-2B-PHSENA108,2026-06-08,216 KiB,224.93 KiB,96.0,224.93 KiB,96.0,19.1
CE04OSPS-SF01B-2B-PHSENA108,2026-06-15,217 KiB,224.93 KiB,96.5,224.93 KiB,96.5,27.3
RS03AXPS-SF03A-2D-PHSENA301,2025-10-06,197 KiB,213.27 KiB,92.4,213.27 KiB,92.4,100.0
RS03AXPS-SF03A-2D-PHSENA301,2025-10-13,206 KiB,213.27 KiB,96.6,213.27 KiB,96.6,100.0
RS03AXPS-SF03A-2D-PHSENA301,2025-10-20,200 KiB,213.27 KiB,93.8,213.27 KiB,93.8,94.9
RS03AXPS-SF03A-2D-PHSENA301,2025-10-27,194 KiB,213.27 KiB,91.0,213.27 KiB,91.0,100.0
RS03AXPS-SF03A-2D-PHSENA301,2025-11-03,131.9 KiB,213.27 KiB,61.8,213.27 KiB,61.8,100.0
RS03AXPS-SF03A-2D-PHSENA301,2025-11-10,206 KiB,213.27 KiB,96.6,213.27 KiB,96.6,100.0
RS03AXPS-SF03A-2D-PHSENA301,2025-11-17,207 KiB,213.27 KiB,97.1,213.27 KiB,97.1,100.0
RS03AXPS-SF03A-2D-PHSENA301,2025-11-24,209 KiB,213.27 KiB,98.0,213.27 KiB,98.0,100.0
RS03AXPS-SF03A-2D-PHSENA301,2025-12-01,214 KiB,213.27 KiB,100.3,213.27 KiB,100.3,100.0
RS03AXPS-SF03A-2D-PHSENA301,2025-12-08,207 KiB,213.27 KiB,97.1,213.27 KiB,97.1,100.0
RS03AXPS-SF03A-2D-PHSENA301,2025-12-15,209 KiB,213.27 KiB,98.0,213.27 KiB,98.0,100.0
RS03AXPS-SF03A-2D-PHSENA301,2025-12-22,213 KiB,213.27 KiB,99.9,213.27 KiB,99.9,100.0
RS03AXPS-SF03A-2D-PHSENA301,2025-12-29,213 KiB,213.27 KiB,99.9,213.27 KiB,99.9,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-01-05,206 KiB,213.27 KiB,96.6,213.27 KiB,96.6,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-01-12,214 KiB,213.27 KiB,100.3,213.27 KiB,100.3,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-01-19,215 KiB,213.27 KiB,100.8,213.27 KiB,100.8,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-01-26,148 KiB,213.27 KiB,69.4,213.27 KiB,69.4,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-02-02,208 KiB,213.27 KiB,97.5,213.27 KiB,97.5,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-02-09,204 KiB,213.27 KiB,95.7,213.27 KiB,95.7,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-02-16,194 KiB,213.27 KiB,91.0,213.27 KiB,91.0,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-02-23,211 KiB,213.27 KiB,98.9,213.27 KiB,98.9,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-03-02,214 KiB,213.27 KiB,100.3,213.27 KiB,100.3,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-03-09,207 KiB,213.27 KiB,97.1,213.27 KiB,97.1,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-03-16,214 KiB,213.27 KiB,100.3,213.27 KiB,100.3,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-03-23,211 KiB,213.27 KiB,98.9,213.27 KiB,98.9,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-03-30,217 KiB,213.27 KiB,101.7,213.27 KiB,101.7,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-04-06,217 KiB,213.27 KiB,101.7,213.27 KiB,101.7,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-04-13,217 KiB,213.27 KiB,101.7,213.27 KiB,101.7,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-04-20,217 KiB,213.27 KiB,101.7,213.27 KiB,101.7,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-04-27,217 KiB,213.27 KiB,101.7,213.27 KiB,101.7,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-05-04,214 KiB,213.27 KiB,100.3,213.27 KiB,100.3,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-05-11,212 KiB,213.27 KiB,99.4,213.27 KiB,99.4,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-05-18,206 KiB,213.27 KiB,96.6,213.27 KiB,96.6,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-05-25,207 KiB,213.27 KiB,97.1,213.27 KiB,97.1,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-06-01,210 KiB,213.27 KiB,98.5,213.27 KiB,98.5,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-06-08,210 KiB,213.27 KiB,98.5,213.27 KiB,98.5,100.0
RS03AXPS-SF03A-2D-PHSENA301,2026-06-15,207 KiB,213.27 KiB,97.1,213.27 KiB,97.1,100.0
RS03AXPS-PC03A-4B-PHSENA302,2025-10-06,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2025-10-13,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2025-10-20,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2025-10-27,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2025-11-03,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2025-11-10,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2025-11-17,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2025-11-24,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2025-12-01,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
