refDes,week,delivered_bytes,delivered_human
CE04OSPS-SF01B-3A-FLORTD104,2025-10-13,36490443,34.8 MiB
CE04OSPS-SF01B-3A-FLORTD104,2025-10-20,11885158,11.33 MiB
CE04OSPS-SF01B-3A-FLORTD104,2025-10-27,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2025-11-03,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2025-11-10,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2025-11-17,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2025-11-24,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2025-12-01,37853591,36.1 MiB
CE04OSPS-SF01B-3A-FLORTD104,2025-12-08,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2025-12-15,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2025-12-22,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2025-12-29,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-01-05,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-01-12,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-01-19,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-01-26,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-02-02,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-02-09,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-02-16,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-02-23,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-03-02,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-03-09,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-03-16,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-03-23,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-03-30,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-04-06,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-04-13,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-04-20,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-04-27,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-05-04,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-05-11,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-05-18,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-05-25,37748733,36 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-06-01,38063307,36.3 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-06-08,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-06-15,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-06-22,38168165,36.4 MiB
CE04OSPS-SF01B-3A-FLORTD104,2026-06-29,38168165,36.4 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2025-10-13,163577856,156 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2025-10-20,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2025-10-27,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2025-11-03,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2025-11-10,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2025-11-17,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2025-11-24,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2025-12-01,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2025-12-08,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2025-12-15,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2025-12-22,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2025-12-29,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-01-05,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-01-12,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-01-19,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-01-26,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-02-02,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-02-09,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-02-16,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-02-23,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-03-02,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-03-09,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-03-16,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-03-23,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-03-30,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-04-06,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-04-13,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-04-20,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-04-27,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-05-04,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-05-11,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-05-18,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-05-25,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-06-01,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-06-08,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-06-15,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-06-22,176160768,168 MiB
CE04OSPS-SF01B-3B-OPTAAD105,2026-06-29,176160768,168 MiB
CE04OSPS-SF01B-3C-PARADA102,2025-10-13,70359449,67.1 MiB
CE04OSPS-SF01B-3C-PARADA102,2025-10-20,22649241,21.6 MiB
CE04OSPS-SF01B-3C-PARADA102,2025-10-27,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2025-11-03,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2025-11-10,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2025-11-17,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2025-11-24,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2025-12-01,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2025-12-08,73295462,69.9 MiB
CE04OSPS-SF01B-3C-PARADA102,2025-12-15,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2025-12-22,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2025-12-29,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-01-05,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-01-12,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-01-19,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-01-26,73295462,69.9 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-02-02,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-02-09,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-02-16,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-02-23,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-03-02,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-03-09,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-03-16,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-03-23,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-03-30,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-04-06,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-04-13,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-04-20,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-04-27,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-05-04,73190604,69.8 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-05-11,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-05-18,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-05-25,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-06-01,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-06-08,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-06-15,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-06-22,73400320,70 MiB
CE04OSPS-SF01B-3C-PARADA102,2026-06-29,73400320,70 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2025-10-13,176160768,168 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2025-10-20,57042534,54.4 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2025-10-27,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2025-11-03,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2025-11-10,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2025-11-17,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2025-11-24,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2025-12-01,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2025-12-08,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2025-12-15,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2025-12-22,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2025-12-29,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-01-05,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-01-12,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-01-19,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-01-26,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-02-02,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-02-09,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-02-16,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-02-23,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-03-02,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-03-09,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-03-16,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-03-23,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-03-30,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-04-06,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-04-13,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-04-20,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-04-27,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-05-04,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-05-11,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-05-18,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-05-25,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-06-01,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-06-08,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-06-15,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-06-22,183500800,175 MiB
CE04OSPS-SF01B-3D-SPKIRA102,2026-06-29,183500800,175 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2025-10-13,57986251,55.3 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2025-10-20,33754112,32.19 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2025-10-27,105906176,101 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2025-11-03,124675686,118.9 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2025-11-10,46032485,43.9 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2025-11-17,70359448,67.1 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2025-11-24,74868326,71.4 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2025-12-01,91855256,87.6 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2025-12-08,86822090,82.8 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2025-12-15,66165144,63.1 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2025-12-22,63333987,60.4 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2025-12-29,61341695,58.5 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-01-05,59768830,57 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-01-12,57357103,54.7 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-01-19,69206013,66 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-01-26,54316234,51.8 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-02-02,64801994,61.8 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-02-09,62285413,59.4 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-02-16,49178211,46.9 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-02-23,58825111,56.1 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-03-02,47605349,45.4 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-03-09,46766486,44.6 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-03-16,45193623,43.1 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-03-23,44983907,42.9 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-03-30,43620759,41.6 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-04-06,43201328,41.2 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-04-13,42257609,40.3 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-04-20,41313892,39.4 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-04-27,40684747,38.8 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-05-04,40055602,38.2 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-05-11,39426454,37.6 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-05-18,38902164,37.1 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-05-25,38482736,36.7 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-06-01,37643875,35.9 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-06-08,37643875,35.9 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-06-15,36805017,35.1 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-06-22,36280728,34.6 MiB
CE04OSPS-SF01B-4A-NUTNRA102,2026-06-29,35966154,34.3 MiB
CE04OSPS-SF01B-4B-VELPTD106,2025-10-13,33764142,32.2 MiB
CE04OSPS-SF01B-4B-VELPTD106,2025-10-20,10951064,10.44 MiB
CE04OSPS-SF01B-4B-VELPTD106,2025-10-27,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2025-11-03,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2025-11-10,35127291,33.5 MiB
CE04OSPS-SF01B-4B-VELPTD106,2025-11-17,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2025-11-24,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2025-12-01,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2025-12-08,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2025-12-15,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2025-12-22,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2025-12-29,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-01-05,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-01-12,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-01-19,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-01-26,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-02-02,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-02-09,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-02-16,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-02-23,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-03-02,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-03-09,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-03-16,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-03-23,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-03-30,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-04-06,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-04-13,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-04-20,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-04-27,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-05-04,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-05-11,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-05-18,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-05-25,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-06-01,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-06-08,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-06-15,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-06-22,35232148,33.6 MiB
CE04OSPS-SF01B-4B-VELPTD106,2026-06-29,35232148,33.6 MiB
CE04OSPS-SF01B-4F-PCO2WA102,2025-10-13,32664,31.9 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2025-10-20,11468,11.2 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2025-10-27,32354,31.6 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2025-11-03,32357,31.6 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2025-11-10,21092,20.6 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2025-11-17,33072,32.3 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2025-11-24,33378,32.6 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2025-12-01,32868,32.1 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2025-12-08,33072,32.3 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2025-12-15,32868,32.1 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2025-12-22,32970,32.2 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2025-12-29,32867,32.1 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-01-05,33276,32.5 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-01-12,33482,32.7 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-01-19,33174,32.4 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-01-26,33379,32.6 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-02-02,33072,32.3 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-02-09,33174,32.4 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-02-16,32868,32.1 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-02-23,32763,32 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-03-02,33277,32.5 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-03-09,33687,32.9 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-03-16,33174,32.4 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-03-23,33584,32.8 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-03-30,33072,32.3 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-04-06,32663,31.9 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-04-13,33379,32.6 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-04-20,33072,32.3 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-04-27,33276,32.5 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-05-04,32766,32 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-05-11,33073,32.3 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-05-18,32868,32.1 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-05-25,33174,32.4 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-01,33174,32.4 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-08,33175,32.4 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-15,32969,32.2 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-22,33174,32.4 KiB
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-29,33276,32.5 KiB
RS01SBPS-PC01A-05-ADCPTD102,2025-10-13,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2025-10-20,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2025-10-27,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2025-11-03,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2025-11-10,659554304,629 MiB
RS01SBPS-PC01A-05-ADCPTD102,2025-11-17,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2025-11-24,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2025-12-01,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2025-12-08,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2025-12-15,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2025-12-22,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2025-12-29,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-01-05,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-01-12,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-01-19,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-01-26,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-02-02,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-02-09,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-02-16,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-02-23,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-03-02,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-03-09,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-03-16,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-03-23,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-03-30,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-04-06,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-04-13,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-04-20,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-04-27,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-05-04,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-05-11,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-05-18,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-05-25,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-06-01,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-06-08,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-06-15,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-06-22,660602880,630 MiB
RS01SBPS-PC01A-05-ADCPTD102,2026-06-29,660602880,630 MiB
RS01SBPS-PC01A-06-VADCPB101,2025-10-13,2173698048,2.02 GiB
RS01SBPS-PC01A-06-VADCPB101,2025-10-20,2175795200,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2025-10-27,2187329536,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2025-11-03,2179989504,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2025-11-10,2182086656,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2025-11-17,2179989504,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2025-11-24,2181038080,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2025-12-01,2170552320,2.02 GiB
RS01SBPS-PC01A-06-VADCPB101,2025-12-08,2174746624,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2025-12-15,2181038080,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2025-12-22,2167406592,2.02 GiB
RS01SBPS-PC01A-06-VADCPB101,2025-12-29,2176843776,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-01-05,2172649472,2.02 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-01-12,2171600896,2.02 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-01-19,2170552320,2.02 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-01-26,2178940928,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-02-02,2167406592,2.02 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-02-09,2165309440,2.02 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-02-16,2166358016,2.02 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-02-23,2175795200,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-03-02,2181038080,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-03-09,2182086656,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-03-16,2184183808,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-03-23,2186280960,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-03-30,2186280960,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-04-06,2186280960,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-04-13,2187329536,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-04-20,2185232384,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-04-27,2187329536,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-05-04,2187329536,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-05-11,2186280960,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-05-18,2187329536,2.04 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-05-25,2183135232,2.03 GiB
RS01SBPS-PC01A-06-VADCPB101,2026-06-01,2179989504,2.03 GiB
